repo	family	line_no	category_guess	text
iOfficeAI/AionUi	AGENTS.md	81	unclassified	> Note: `prek` uses `lint` (check only) and `format:check` (check only) — it will fail if there are issues but won't fix them.
iOfficeAI/AionUi	AGENTS.md	91	unclassified	Both commands must complete without errors before opening a PR. The `oss-pr` skill enforces this automatically.
iOfficeAI/AionUi	AGENTS.md	93	unclassified	Common Oxfmt rules (Prettier-compatible, avoid a fix pass):
iOfficeAI/AionUi	AGENTS.md	96	unclassified	- Trailing commas required in multi-line arrays/objects
iOfficeAI/AionUi	AGENTS.md	101	vcs-commit/push(E2/E5/E11)	Commit format: `<type>(<scope>): <subject>` in English. Types: feat, fix, refactor, chore, docs, test, style, perf. **NEVER add AI signatures** (Co-Authored-By, Generated with, etc.).
iOfficeAI/AionUi	AGENTS.md	113	unclassified	| **testing** | Testing workflow and quality standards | Writing tests, adding features, before claiming completion |
iOfficeAI/AionUi	AGENTS.md	122	unclassified	> Skills are located in `.claude/skills/` and contain project conventions that apply to **all** agents and contributors. Every agent working in this repository must read and follow the relevant skill files when the task matches their scope.
iOfficeAI/AionUi	AGENTS.md	134	unclassified	All user-facing text must use i18n keys — never hardcode strings. Languages and modules are defined in `src/common/config/i18n-config.json`.
infiniflow/ragflow	AGENTS.md	105	vcs-commit/push(E2/E5/E11)	- **Pre-commit**: Ensure pre-commit hooks are installed.
infiniflow/ragflow	CLAUDE.md	117	unclassified	- Requires container restart: `docker compose down -v && docker compose up -d`
infiniflow/ragflow	CLAUDE.md	127	unclassified	1. Think before acting. Read existing files before writing code.
infiniflow/ragflow	CLAUDE.md	130	unclassified	4. Do not re-read files you have already read.
infiniflow/ragflow	CLAUDE.md	131	unclassified	5. Test your code before declaring done.
infiniflow/ragflow	CLAUDE.md	134	unclassified	8. User instructions always override this file.
jarrodwatts/claude-hud	CLAUDE.md	45	unclassified	- Running tools = `tool_use` without matching `tool_result`
jarrodwatts/claude-hud	CLAUDE.md	93	unclassified	Lines 1-2 always shown. Additional lines are opt-in via config:
jarrodwatts/claude-hud	CLAUDE.md	109	unclassified	The plugin manifest is in `.claude-plugin/plugin.json` (metadata only - name, description, version, author).
jarrodwatts/claude-hud	CLAUDE.md	111	unclassified	**StatusLine configuration** must be added to the user's `~/.claude/settings.json` via `/claude-hud:setup`.
jarrodwatts/claude-hud	CLAUDE.md	115	unclassified	Note: `statusLine` is NOT a valid plugin.json field. It must be configured in settings.json after plugin installation. Updates are automatic - no need to re-run setup.
labring/FastGPT	AGENTS.md	113	mediation(E3)	- 编写或修改 NextJS API 路由时，如果需要校验接口入参（`req.body`、`req.query`、`req.params`），必须使用 `parseApiInput`，不要直接写 `SomeSchema.parse(req.body)`、`SomeSchema.parse(req.query)` 或 `SomeSchema.parse(req.params)`。
labring/FastGPT	AGENTS.md	131	unclassified	- 编写或拆分函数时，必须关注函数注释。对导出函数、核心业务函数、hook、复杂工具函数、跨模块复用函数，优先使用 `/** ... */` 形式补充函数级注释。
labring/FastGPT	AGENTS.md	141	unclassified	2. 编写单个需求时，运行测试命令，中途不要运行全量测试，只需局部测试即可，只需最后运行全量测试，确保没有问题。
labring/FastGPT	AGENTS.md	183	unclassified	3. 相同需求文档，尽量写在一起（内容超过 300 行，可以分批写入），或者创建要给目录一起管理，不要随意平铺一堆不同版本的相同问题的文档。
labring/FastGPT	AGENTS.md	185	unclassified	5. 除非用户指明，否则不要编写总结报告。
langbot-app/LangBot	AGENTS.md	70	unclassified	- type: must be a specific type, such as feat (new feature), fix (bug fix), docs (documentation), style (code style), refactor (refactoring), perf (performance optimization), etc.
langbot-app/LangBot	AGENTS.md	73	test-before(E5)	- LangBot uses [Alembic](https://alembic.sqlalchemy.org/) to manage database migrations, supporting both SQLite and PostgreSQL. Migration files are located in `src/langbot/pkg/persistence/alembic/versions/`. If you changed the definition of database entities (ORM models), generate a new migration sc
langbot-app/LangBot	AGENTS.md	78	unclassified	- Entities should not be multiplied unnecessarily
langbot-app/LangBot	CLAUDE.md	70	unclassified	- type: must be a specific type, such as feat (new feature), fix (bug fix), docs (documentation), style (code style), refactor (refactoring), perf (performance optimization), etc.
langbot-app/LangBot	CLAUDE.md	73	test-before(E5)	- LangBot uses [Alembic](https://alembic.sqlalchemy.org/) to manage database migrations, supporting both SQLite and PostgreSQL. Migration files are located in `src/langbot/pkg/persistence/alembic/versions/`. If you changed the definition of database entities (ORM models), generate a new migration sc
langbot-app/LangBot	CLAUDE.md	78	unclassified	- Entities should not be multiplied unnecessarily
langchain-ai/langchain	AGENTS.md	30	unclassified	- **Core layer** (`langchain-core`): Base abstractions, interfaces, and protocols. Users should not need to know about this layer directly.
langchain-ai/langchain	AGENTS.md	47	unclassified	Before running your tests, set up all packages by running:
langchain-ai/langchain	AGENTS.md	84	unclassified	Follow Conventional Commits. See `.github/workflows/pr_lint.yml` for allowed types and scopes. All titles must include a scope with no exceptions — even for the main `langchain` package.
langchain-ai/langchain	AGENTS.md	102	unclassified	The description *is* the summary — do not add a `# Summary` header.
langchain-ai/langchain	AGENTS.md	114	unclassified	Only `Closes`, `Fixes`, and `Resolves` auto-close the referenced issue on merge. `Related:` or similar labels are informational and do not close anything.
langchain-ai/langchain	AGENTS.md	117	unclassified	- Write for readers who may be unfamiliar with this area of the codebase. Avoid insider shorthand and prefer language that is friendly to public viewers — this aids interpretability.
langchain-ai/langchain	AGENTS.md	121	unclassified	- Skip dedicated "Test plan" or "Testing" sections in most cases. Mention tests only when coverage is non-obvious, risky, or otherwise notable.
langchain-ai/langchain	AGENTS.md	122	unclassified	- Call out areas of the change that require careful review.
langchain-ai/langchain	AGENTS.md	129	unclassified	CRITICAL: Always attempt to preserve function signatures, argument positions, and names for exported/public methods. Do not make breaking changes.
langchain-ai/langchain	AGENTS.md	132	unclassified	**Before making ANY changes to public APIs:**
langchain-ai/langchain	AGENTS.md	136	unclassified	- Use keyword-only arguments for new parameters: `*, new_param: str = "default"`
langchain-ai/langchain	AGENTS.md	143	unclassified	All Python code MUST include type hints and return types.
langchain-ai/langchain	AGENTS.md	166	unclassified	Every new feature or bugfix MUST be covered by unit tests.
langchain-ai/langchain	AGENTS.md	186	test-before(E5)	- Remove unreachable/commented code before committing
langchain-ai/langchain	AGENTS.md	188	unclassified	- Ensure proper resource cleanup (file handles, connections)
langchain-ai/langchain	AGENTS.md	215	unclassified	- If a default is present, DO NOT repeat it in the docstring unless there is post-processing or it is set conditionally.
langchain-ai/langchain	AGENTS.md	219	unclassified	- Ensure American English spelling (e.g., "behavior", not "behaviour")
langchain-ai/langchain	AGENTS.md	220	unclassified	- Do NOT use Sphinx-style double backtick formatting (` ``code`` `). Use single backticks (`` `code` ``) for inline code references in docstrings and comments.
langchain-ai/langchain	AGENTS.md	224	mediation(E3)	Always use the latest generally available (GA) models when referencing LLMs in docstrings and illustrative code snippets. Avoid preview or beta identifiers unless the model has no GA equivalent. Outdated model names signal stale code and confuse users.
langchain-ai/langchain	AGENTS.md	226	unclassified	Before writing or updating model references, verify current model IDs against the provider's official docs. Do not rely on memorized or cached model names — they go stale quickly.
langchain-ai/langchain	AGENTS.md	234	unclassified	Model profiles are generated using the `langchain-profiles` CLI in `libs/model-profiles`. The `--data-dir` must point to the directory containing `profile_augmentations.toml`, not the top-level package directory.
langchain-ai/langchain	AGENTS.md	253	unclassified	The `echo y |` pipe is required when `--data-dir` is outside the `libs/model-profiles` working directory.
langchain-ai/langchain	AGENTS.md	287	vcs-commit/push(E2/E5/E11)	This repository require actions to be pinned to a full-length commit SHA. Attempting to use a tag will fail. Use the `gh` cli to query. Verify tags are not annotated tag objects (which would need dereferencing).
langchain-ai/langchain	CLAUDE.md	30	unclassified	- **Core layer** (`langchain-core`): Base abstractions, interfaces, and protocols. Users should not need to know about this layer directly.
langchain-ai/langchain	CLAUDE.md	47	unclassified	Before running your tests, set up all packages by running:
langchain-ai/langchain	CLAUDE.md	84	unclassified	Follow Conventional Commits. See `.github/workflows/pr_lint.yml` for allowed types and scopes. All titles must include a scope with no exceptions — even for the main `langchain` package.
langchain-ai/langchain	CLAUDE.md	102	unclassified	The description *is* the summary — do not add a `# Summary` header.
langchain-ai/langchain	CLAUDE.md	114	unclassified	Only `Closes`, `Fixes`, and `Resolves` auto-close the referenced issue on merge. `Related:` or similar labels are informational and do not close anything.
langchain-ai/langchain	CLAUDE.md	117	unclassified	- Write for readers who may be unfamiliar with this area of the codebase. Avoid insider shorthand and prefer language that is friendly to public viewers — this aids interpretability.
langchain-ai/langchain	CLAUDE.md	121	unclassified	- Skip dedicated "Test plan" or "Testing" sections in most cases. Mention tests only when coverage is non-obvious, risky, or otherwise notable.
langchain-ai/langchain	CLAUDE.md	122	unclassified	- Call out areas of the change that require careful review.
langchain-ai/langchain	CLAUDE.md	129	unclassified	CRITICAL: Always attempt to preserve function signatures, argument positions, and names for exported/public methods. Do not make breaking changes.
langchain-ai/langchain	CLAUDE.md	132	unclassified	**Before making ANY changes to public APIs:**
langchain-ai/langchain	CLAUDE.md	136	unclassified	- Use keyword-only arguments for new parameters: `*, new_param: str = "default"`
langchain-ai/langchain	CLAUDE.md	143	unclassified	All Python code MUST include type hints and return types.
langchain-ai/langchain	CLAUDE.md	166	unclassified	Every new feature or bugfix MUST be covered by unit tests.
langchain-ai/langchain	CLAUDE.md	186	test-before(E5)	- Remove unreachable/commented code before committing
langchain-ai/langchain	CLAUDE.md	188	unclassified	- Ensure proper resource cleanup (file handles, connections)
langchain-ai/langchain	CLAUDE.md	215	unclassified	- If a default is present, DO NOT repeat it in the docstring unless there is post-processing or it is set conditionally.
langchain-ai/langchain	CLAUDE.md	219	unclassified	- Ensure American English spelling (e.g., "behavior", not "behaviour")
